rule,action,window_label,min_favorite_price_cents,max_spread_cents,lookback_minutes,momentum_filter,min_abs_return_bps,train_sample_size,train_win_rate_pct,train_mean_pnl_cents,train_mean_pnl_ci_low_cents,train_mean_pnl_ci_high_cents,train_wilson_lower_pct,test_sample_size,test_win_rate_pct,test_mean_pnl_cents,test_mean_pnl_ci_low_cents,test_mean_pnl_ci_high_cents,test_wilson_lower_pct,test_avg_entry_price_cents,train_score,test_score
follow_favorite | T-3m | favorite>=0.60 | spread<=0.05 | mom3m=ignore | |ret|>=0bps,follow_favorite,T-3m,60.0,5.0,3,ignore,0,161,95.65217391304348,3.0730869565217396,-0.11905055997273248,6.265224473016212,91.2982911342389,70,92.85714285714286,-0.5368999999999994,-6.4601488448382804,5.386348844838281,84.34438687669076,92.97714285714285,-0.0011905055997273248,-0.0646014884483828
follow_favorite | T-3m | favorite>=0.60 | spread<=0.05 | mom5m=ignore | |ret|>=0bps,follow_favorite,T-3m,60.0,5.0,5,ignore,0,161,95.65217391304348,3.0730869565217396,-0.11905055997273248,6.265224473016212,91.2982911342389,70,92.85714285714286,-0.5368999999999994,-6.4601488448382804,5.386348844838281,84.34438687669076,92.97714285714285,-0.0011905055997273248,-0.0646014884483828
follow_favorite | T-3m | favorite>=0.60 | spread<=0.08 | mom1m=ignore | |ret|>=0bps,follow_favorite,T-3m,60.0,8.0,1,ignore,0,161,95.65217391304348,3.0730869565217396,-0.11905055997273248,6.265224473016212,91.2982911342389,70,92.85714285714286,-0.5368999999999994,-6.4601488448382804,5.386348844838281,84.34438687669076,92.97714285714285,-0.0011905055997273248,-0.0646014884483828
follow_favorite | T-3m | favorite>=0.60 | spread<=0.08 | mom3m=ignore | |ret|>=0bps,follow_favorite,T-3m,60.0,8.0,3,ignore,0,161,95.65217391304348,3.0730869565217396,-0.11905055997273248,6.265224473016212,91.2982911342389,70,92.85714285714286,-0.5368999999999994,-6.4601488448382804,5.386348844838281,84.34438687669076,92.97714285714285,-0.0011905055997273248,-0.0646014884483828
follow_favorite | T-3m | favorite>=0.60 | spread<=0.08 | mom5m=ignore | |ret|>=0bps,follow_favorite,T-3m,60.0,8.0,5,ignore,0,161,95.65217391304348,3.0730869565217396,-0.11905055997273248,6.265224473016212,91.2982911342389,70,92.85714285714286,-0.5368999999999994,-6.4601488448382804,5.386348844838281,84.34438687669076,92.97714285714285,-0.0011905055997273248,-0.0646014884483828
fade_favorite | T-5m | favorite>=0.92 | spread<=0.03 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,3.0,1,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.03 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,3.0,3,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.03 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,3.0,5,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.05 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,5.0,1,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.05 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,5.0,3,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.05 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,5.0,5,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.08 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,8.0,1,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.08 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,8.0,3,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.92 | spread<=0.08 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,92.0,8.0,5,ignore,0,74,2.7027027027027026,-0.9895135135135147,-4.494174915041986,2.515147888014956,0.7443196562309683,35,5.714285714285714,0.7587428571428565,-6.499544053431079,8.017029767716792,1.581282961404396,4.577142857142858,-0.04494174915041986,-0.06499544053431079
fade_favorite | T-5m | favorite>=0.94 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-5m,94.0,3.0,5,confirm,4,39,2.564102564102564,-0.8471538461538478,-5.606632849427941,3.9123251571202458,0.45405860652373703,19,10.526315789473683,6.434526315789473,-6.504971792453975,19.37402442403292,2.935794139509658,3.394736842105264,-0.05606632849427941,-0.06504971792453974
fade_favorite | T-5m | favorite>=0.94 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-5m,94.0,5.0,5,confirm,4,39,2.564102564102564,-0.8471538461538478,-5.606632849427941,3.9123251571202458,0.45405860652373703,19,10.526315789473683,6.434526315789473,-6.504971792453975,19.37402442403292,2.935794139509658,3.394736842105264,-0.05606632849427941,-0.06504971792453974
fade_favorite | T-5m | favorite>=0.94 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-5m,94.0,8.0,5,confirm,4,39,2.564102564102564,-0.8471538461538478,-5.606632849427941,3.9123251571202458,0.45405860652373703,19,10.526315789473683,6.434526315789473,-6.504971792453975,19.37402442403292,2.935794139509658,3.394736842105264,-0.05606632849427941,-0.06504971792453974
fade_favorite | T-3m | favorite>=0.80 | spread<=0.05 | mom3m=confirm | |ret|>=0bps,fade_favorite,T-3m,80.0,5.0,3,confirm,0,92,1.0869565217391304,-3.890760869565218,-6.083462358102773,-1.6980593810276625,0.19212795763616508,42,2.380952380952381,-1.7743571428571432,-6.509113531912187,2.960399246197902,0.42152954991002933,3.99047619047619,-0.06083462358102773,-0.06509113531912188
fade_favorite | T-3m | favorite>=0.80 | spread<=0.08 | mom3m=confirm | |ret|>=0bps,fade_favorite,T-3m,80.0,8.0,3,confirm,0,92,1.0869565217391304,-3.890760869565218,-6.083462358102773,-1.6980593810276625,0.19212795763616508,42,2.380952380952381,-1.7743571428571432,-6.509113531912187,2.960399246197902,0.42152954991002933,3.99047619047619,-0.06083462358102773,-0.06509113531912188
follow_favorite | T-2m | favorite>=0.70 | spread<=0.03 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-2m,70.0,3.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
follow_favorite | T-2m | favorite>=0.70 | spread<=0.05 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-2m,70.0,5.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
follow_favorite | T-2m | favorite>=0.70 | spread<=0.08 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-2m,70.0,8.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
follow_favorite | T-90s | favorite>=0.70 | spread<=0.03 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-90s,70.0,3.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
follow_favorite | T-90s | favorite>=0.70 | spread<=0.05 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-90s,70.0,5.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
follow_favorite | T-90s | favorite>=0.70 | spread<=0.08 | mom5m=ignore | |ret|>=4bps,follow_favorite,T-90s,70.0,8.0,5,ignore,4,107,97.19626168224299,0.49465420560747714,-2.3468239651293534,3.336132376344307,92.07905249552371,34,97.05882352941177,-0.325205882352941,-6.5609512954178495,5.910539530711969,85.08409778365518,97.18823529411766,-0.023468239651293535,-0.0656095129541785
fade_favorite | T-3m | favorite>=0.80 | spread<=0.03 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,80.0,3.0,5,ignore,8,63,4.761904761904762,0.8605079365079353,-3.886814696968081,5.607830569983952,1.6325872842212412,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.03886814696968081,-0.06585932212452875
fade_favorite | T-3m | favorite>=0.80 | spread<=0.05 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,80.0,5.0,5,ignore,8,63,4.761904761904762,0.8605079365079353,-3.886814696968081,5.607830569983952,1.6325872842212412,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.03886814696968081,-0.06585932212452875
fade_favorite | T-3m | favorite>=0.80 | spread<=0.08 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,80.0,8.0,5,ignore,8,63,4.761904761904762,0.8605079365079353,-3.886814696968081,5.607830569983952,1.6325872842212412,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.03886814696968081,-0.06585932212452875
fade_favorite | T-3m | favorite>=0.90 | spread<=0.03 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,90.0,3.0,5,ignore,8,55,3.6363636363636362,1.5822181818181815,-2.837438703158114,6.001875066794477,1.0029330855724925,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.02837438703158114,-0.06585932212452875
fade_favorite | T-3m | favorite>=0.90 | spread<=0.05 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,90.0,5.0,5,ignore,8,55,3.6363636363636362,1.5822181818181815,-2.837438703158114,6.001875066794477,1.0029330855724925,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.02837438703158114,-0.06585932212452875
fade_favorite | T-3m | favorite>=0.90 | spread<=0.08 | mom5m=ignore | |ret|>=8bps,fade_favorite,T-3m,90.0,8.0,5,ignore,8,55,3.6363636363636362,1.5822181818181815,-2.837438703158114,6.001875066794477,1.0029330855724925,21,4.761904761904762,1.9697142857142846,-6.5859322124528745,10.525360783881442,0.8455769471923293,2.476190476190477,-0.02837438703158114,-0.06585932212452875
fade_favorite | T-4m | favorite>=0.70 | spread<=0.03 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,3.0,1,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.03 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,3.0,3,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.03 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,3.0,5,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.05 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,5.0,1,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.05 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,5.0,3,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.05 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,5.0,5,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.08 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,8.0,1,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.08 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,8.0,3,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-4m | favorite>=0.70 | spread<=0.08 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-4m,70.0,8.0,5,ignore,0,140,5.0,-2.9710500000000013,-6.3606871684844375,0.4185871684844352,2.4427961911698888,64,9.375,0.1490624999999985,-6.590420721308229,6.888545721308229,4.367765783128785,8.659375000000002,-0.06360687168484437,-0.0659042072130823
fade_favorite | T-5m | favorite>=0.80 | spread<=0.03 | mom5m=ignore | |ret|>=4bps,fade_favorite,T-5m,80.0,3.0,5,ignore,4,84,7.142857142857142,-0.42367857142857224,-5.309225489457367,4.461868346600221,3.314535833064436,35,8.571428571428571,2.0704571428571423,-6.614292146734936,10.75520643244922,2.9581831005296912,5.948571428571428,-0.05309225489457367,-0.06614292146734936
fade_favorite | T-5m | favorite>=0.80 | spread<=0.05 | mom5m=ignore | |ret|>=4bps,fade_favorite,T-5m,80.0,5.0,5,ignore,4,84,7.142857142857142,-0.42367857142857224,-5.309225489457367,4.461868346600221,3.314535833064436,35,8.571428571428571,2.0704571428571423,-6.614292146734936,10.75520643244922,2.9581831005296912,5.948571428571428,-0.05309225489457367,-0.06614292146734936
fade_favorite | T-5m | favorite>=0.80 | spread<=0.08 | mom5m=ignore | |ret|>=4bps,fade_favorite,T-5m,80.0,8.0,5,ignore,4,84,7.142857142857142,-0.42367857142857224,-5.309225489457367,4.461868346600221,3.314535833064436,35,8.571428571428571,2.0704571428571423,-6.614292146734936,10.75520643244922,2.9581831005296912,5.948571428571428,-0.05309225489457367,-0.06614292146734936
fade_favorite | T-5m | favorite>=0.80 | spread<=0.03 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,3.0,1,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.03 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,3.0,3,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.03 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,3.0,5,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.05 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,5.0,1,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.05 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,5.0,3,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.05 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,5.0,5,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.08 | mom1m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,8.0,1,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.08 | mom3m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,8.0,3,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-5m | favorite>=0.80 | spread<=0.08 | mom5m=ignore | |ret|>=0bps,fade_favorite,T-5m,80.0,8.0,5,ignore,0,116,7.758620689655173,-0.08710344827586314,-4.40731896834091,4.233112071789184,4.135281350922512,49,8.16326530612245,0.4231836734693875,-6.641413111896355,7.487780458835131,3.2202296241712234,7.23265306122449,-0.0440731896834091,-0.06641413111896355
fade_favorite | T-2m | favorite>=0.70 | spread<=0.03 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-2m,70.0,3.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-2m | favorite>=0.70 | spread<=0.05 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-2m,70.0,5.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-2m | favorite>=0.70 | spread<=0.08 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-2m,70.0,8.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-90s | favorite>=0.70 | spread<=0.03 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-90s,70.0,3.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-90s | favorite>=0.70 | spread<=0.05 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-90s,70.0,5.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-90s | favorite>=0.70 | spread<=0.08 | mom1m=ignore | |ret|>=4bps,fade_favorite,T-90s,70.0,8.0,1,ignore,4,31,9.67741935483871,3.1853548387096766,-5.61777057114573,11.988480248565084,3.346403609464399,17,11.76470588235294,8.319764705882351,-6.699655112259414,23.339184524024116,3.287908001292091,2.6411764705882357,-0.0561777057114573,-0.06699655112259414
fade_favorite | T-2m | favorite>=0.60 | spread<=0.03 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-2m,60.0,3.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-2m | favorite>=0.60 | spread<=0.05 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-2m,60.0,5.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-2m | favorite>=0.60 | spread<=0.08 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-2m,60.0,8.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-90s | favorite>=0.60 | spread<=0.03 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-90s,60.0,3.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-90s | favorite>=0.60 | spread<=0.05 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-90s,60.0,5.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-90s | favorite>=0.60 | spread<=0.08 | mom3m=confirm | |ret|>=4bps,fade_favorite,T-90s,60.0,8.0,3,confirm,4,54,1.8518518518518516,-3.3075925925925937,-6.394538291602836,-0.22064689358235084,0.3276403315351983,20,0.0,-3.08,-6.703548474253264,0.5435484742532637,0.0,3.08,-0.06394538291602836,-0.06703548474253264
fade_favorite | T-4m | favorite>=0.92 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,92.0,3.0,5,confirm,4,62,0.0,-2.70967741935484,-3.239784906219239,-2.1795699324904403,-6.534036567189257e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.03239784906219239,-0.06706653849098806
fade_favorite | T-4m | favorite>=0.92 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,92.0,5.0,5,confirm,4,62,0.0,-2.70967741935484,-3.239784906219239,-2.1795699324904403,-6.534036567189257e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.03239784906219239,-0.06706653849098806
fade_favorite | T-4m | favorite>=0.92 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,92.0,8.0,5,confirm,4,62,0.0,-2.70967741935484,-3.239784906219239,-2.1795699324904403,-6.534036567189257e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.03239784906219239,-0.06706653849098806
fade_favorite | T-4m | favorite>=0.94 | spread<=0.03 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,94.0,3.0,5,confirm,4,59,0.0,-2.4322033898305095,-2.8837312261349517,-1.9806755535260678,-6.514709051496564e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.028837312261349515,-0.06706653849098806
fade_favorite | T-4m | favorite>=0.94 | spread<=0.05 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,94.0,5.0,5,confirm,4,59,0.0,-2.4322033898305095,-2.8837312261349517,-1.9806755535260678,-6.514709051496564e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.028837312261349515,-0.06706653849098806
fade_favorite | T-4m | favorite>=0.94 | spread<=0.08 | mom5m=confirm | |ret|>=4bps,fade_favorite,T-4m,94.0,8.0,5,confirm,4,59,0.0,-2.4322033898305095,-2.8837312261349517,-1.9806755535260678,-6.514709051496564e-16,19,5.263157894736842,2.5642105263157875,-6.706653849098807,11.835074901730383,0.935175249052995,2.3526315789473693,-0.028837312261349515,-0.06706653849098806
