ticker,open_time,close_time,result,window_label,window_seconds,cutoff_time,snapshot_ts,yes_bid,yes_ask,favorite_side,favorite_entry_price,favorite_price_cents,spread,spread_cents,favorite_won,favorite_pnl,btc_price,btc_ret_1m_bps,btc_ret_3m_bps,btc_ret_5m_bps,kalshi_volume_fp,kalshi_open_interest_fp,favorite_matches_btc_1m,favorite_matches_btc_3m,favorite_matches_btc_5m,market_sequence
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-60s,60,2026-04-10 02:29:00+00:00,2026-04-10 02:29:00+00:00,0.003,0.005,no,0.997,99.7,0.002,0.2,True,0.002790000000000002,72179.4,0.9241717751296008,-2.96810992339136,-1.2550482445550237,43558.36,62525.43,False,True,True,122
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-90s,90,2026-04-10 02:28:30+00:00,2026-04-10 02:28:00+00:00,0.039,0.04,no,0.961,96.1,0.0010000000000000009,0.10000000000000009,True,0.03627000000000003,72172.73,-1.1249521168021914,-9.751785566470828,-3.4987123602758796,40070.85,48945.34,True,True,True,122
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-2m,120,2026-04-10 02:28:00+00:00,2026-04-10 02:28:00+00:00,0.039,0.04,no,0.961,96.1,0.0010000000000000009,0.10000000000000009,True,0.03627000000000003,72172.73,-1.1249521168021914,-9.751785566470828,-3.4987123602758796,40070.85,48945.34,True,True,True,122
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-3m,180,2026-04-10 02:27:00+00:00,2026-04-10 02:27:00+00:00,0.2,0.21,no,0.8,80.0,0.009999999999999981,0.9999999999999981,True,0.18599999999999994,72180.85,-2.767281207154415,-1.054185114905959,-4.503321199382793,22201.26,31937.66,True,True,True,122
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-4m,240,2026-04-10 02:26:00+00:00,2026-04-10 02:26:00+00:00,0.57,0.58,yes,0.58,57.99999999999999,0.010000000000000009,1.0000000000000009,False,-0.58,72200.83,-5.862145049538858,0.39336275151180544,-0.7783238201009013,33176.74,30097.04,False,True,False,122
KXBTC15M-26APR092230-30,2026-04-10 02:15:00+00:00,2026-04-10 02:30:00+00:00,no,T-5m,300,2026-04-10 02:25:00+00:00,2026-04-10 02:25:00+00:00,0.24,0.25,no,0.76,76.0,0.010000000000000009,1.0000000000000009,True,0.22319999999999998,72243.18,7.580158933988557,4.128044432769595,4.878964158379073,13227.3,28163.22,False,False,False,122
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-60s,60,2026-04-10 02:44:00+00:00,2026-04-10 02:44:00+00:00,0.005,0.007,no,0.995,99.5,0.002,0.2,True,0.004650000000000004,72161.33,4.025936234661742,-0.6637463674086241,-1.9549586396705454,41539.66,75916.07,False,True,True,123
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-90s,90,2026-04-10 02:43:30+00:00,2026-04-10 02:43:00+00:00,0.053,0.055,no,0.947,94.69999999999999,0.0020000000000000018,0.20000000000000018,True,0.04929000000000004,72132.29,-0.658468936346468,-6.656937332243373,-5.828939806326039,51307.13,60044.07,True,True,True,123
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-2m,120,2026-04-10 02:43:00+00:00,2026-04-10 02:43:00+00:00,0.053,0.055,no,0.947,94.69999999999999,0.0020000000000000018,0.20000000000000018,True,0.04929000000000004,72132.29,-0.658468936346468,-6.656937332243373,-5.828939806326039,51307.13,60044.07,True,True,True,123
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-3m,180,2026-04-10 02:42:00+00:00,2026-04-10 02:42:00+00:00,0.35,0.37,no,0.65,65.0,0.020000000000000018,2.0000000000000018,True,0.32549999999999996,72137.04,-4.029591725314141,-5.320369366644817,-8.776958468796892,26124.71,41241.52,True,True,True,123
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-4m,240,2026-04-10 02:41:00+00:00,2026-04-10 02:41:00+00:00,0.5,0.52,yes,0.52,52.0,0.020000000000000018,2.0000000000000018,False,-0.52,72166.12,-1.970065533080101,-1.1416796768282111,-2.2457019605781614,19030.21,42319.63,False,False,False,123
KXBTC15M-26APR092245-45,2026-04-10 02:30:00+00:00,2026-04-10 02:45:00+00:00,no,T-5m,300,2026-04-10 02:40:00+00:00,2026-04-10 02:40:00+00:00,0.45,0.46,no,0.55,55.00000000000001,0.010000000000000009,1.0000000000000009,True,0.4184999999999999,72180.34,0.6789012993890786,-2.7797626079972826,2.181124817430824,19513.69,39916.7,False,True,False,123
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-60s,60,2026-04-10 02:59:00+00:00,2026-04-10 02:59:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71968.13,4.136874382894007,-1.2309489463235845,-4.538837826962849,1680.0,110120.79,False,True,True,124
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-90s,90,2026-04-10 02:58:30+00:00,2026-04-10 02:58:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71938.37,-3.007225818896231,-7.332844754829315,-2.059672406463653,15353.88,108514.79,True,True,True,124
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-2m,120,2026-04-10 02:58:00+00:00,2026-04-10 02:58:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,71938.37,-3.007225818896231,-7.332844754829315,-2.059672406463653,15353.88,108514.79,True,True,True,124
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-3m,180,2026-04-10 02:57:00+00:00,2026-04-10 02:57:00+00:00,0.003,0.005,no,0.997,99.7,0.002,0.2,True,0.002790000000000002,71960.01,-2.359087258304582,-5.666602917384633,0.9450586012760276,8527.86,93773.67,True,True,False,124
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-4m,240,2026-04-10 02:56:00+00:00,2026-04-10 02:56:00+00:00,0.01,0.014,no,0.99,99.0,0.004,0.4,True,0.009300000000000008,71976.99,-1.9682972187140546,3.3077060238762,-4.220400742257491,12005.12,91757.9,True,False,True,124
KXBTC15M-26APR092300-00,2026-04-10 02:45:00+00:00,2026-04-10 03:00:00+00:00,no,T-5m,300,2026-04-10 02:55:00+00:00,2026-04-10 02:55:00+00:00,0.031,0.032,no,0.969,96.89999999999999,0.0010000000000000009,0.10000000000000009,True,0.028830000000000022,71991.16,-1.3402626998215705,5.274260870362646,5.165801090389888,12591.6,87499.09,True,False,False,124
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-60s,60,2026-04-10 03:14:00+00:00,2026-04-10 03:14:00+00:00,0.001,0.004,no,0.999,99.9,0.003,0.3,True,0.0009300000000000008,71867.99,-2.0547346818611256,-5.822567308571003,-7.024617167400438,46387.59,71535.87,True,True,True,125
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-90s,90,2026-04-10 03:13:30+00:00,2026-04-10 03:13:00+00:00,0.056,0.057,no,0.944,94.39999999999999,0.0010000000000000009,0.10000000000000009,True,0.05208000000000004,71882.76,-3.860353116624804,-3.3890936823666173,-14.305611083530456,19440.76,56551.57,True,True,True,125
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-2m,120,2026-04-10 03:13:00+00:00,2026-04-10 03:13:00+00:00,0.056,0.057,no,0.944,94.39999999999999,0.0010000000000000009,0.10000000000000009,True,0.05208000000000004,71882.76,-3.860353116624804,-3.3890936823666173,-14.305611083530456,19440.76,56551.57,True,True,True,125
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-3m,180,2026-04-10 03:12:00+00:00,2026-04-10 03:12:00+00:00,0.13,0.14,no,0.87,87.0,0.010000000000000009,1.0000000000000009,True,0.1209,71910.52,0.09178157209577265,-1.1109796351438384,-10.447904049870615,17958.84,50249.96,False,True,True,125
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-4m,240,2026-04-10 03:11:00+00:00,2026-04-10 03:11:00+00:00,0.15,0.16,no,0.85,85.0,0.010000000000000009,1.0000000000000009,True,0.1395,71909.86,0.37965637065484614,-10.540976587863904,-3.4489627880407436,29407.06,43079.55,False,True,True,125
KXBTC15M-26APR092315-15,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,no,T-5m,300,2026-04-10 03:10:00+00:00,2026-04-10 03:10:00+00:00,0.25,0.26,no,0.75,75.0,0.010000000000000009,1.0000000000000009,True,0.23249999999999998,71907.13,-1.582346464072959,-10.918830718253947,-5.22345562307569,23650.73,42117.9,True,True,True,125
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-60s,60,2026-04-10 03:29:00+00:00,2026-04-10 03:29:00+00:00,0.005,0.007,no,0.995,99.5,0.002,0.2,True,0.004650000000000004,71821.08,-1.7944156504223763,-8.170583645115137,-6.53002636360589,49025.73,64552.06,True,True,True,126
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-90s,90,2026-04-10 03:28:30+00:00,2026-04-10 03:28:00+00:00,0.072,0.08,no,0.928,92.80000000000001,0.008000000000000007,0.8000000000000007,True,0.06695999999999995,71833.97,-3.59449928889366,-4.146734856799172,-7.294841959697429,33174.51,46644.13,True,True,True,126
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-2m,120,2026-04-10 03:28:00+00:00,2026-04-10 03:28:00+00:00,0.072,0.08,no,0.928,92.80000000000001,0.008000000000000007,0.8000000000000007,True,0.06695999999999995,71833.97,-3.59449928889366,-4.146734856799172,-7.294841959697429,33174.51,46644.13,True,True,True,126
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-3m,180,2026-04-10 03:27:00+00:00,2026-04-10 03:27:00+00:00,0.27,0.28,no,0.73,73.0,0.010000000000000009,1.0000000000000009,True,0.2511,71859.8,-2.7838137023450393,-1.1423719677217115,-5.534106661803095,29847.75,38554.02,True,True,True,126
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-4m,240,2026-04-10 03:26:00+00:00,2026-04-10 03:26:00+00:00,0.18,0.21,no,0.8200000000000001,82.0,0.03,3.0,True,0.16739999999999994,71879.81,2.232000909496712,-0.9181151207859894,-5.654856586051471,16064.71,41003.46,False,True,True,126
KXBTC15M-26APR092330-30,2026-04-10 03:15:00+00:00,2026-04-10 03:30:00+00:00,no,T-5m,300,2026-04-10 03:25:00+00:00,2026-04-10 03:25:00+00:00,0.26,0.27,no,0.74,74.0,0.010000000000000009,1.0000000000000009,True,0.2418,71863.77,-0.5899704193823574,-4.981947741286019,-4.759521093705699,17327.71,35427.04,True,True,True,126
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-60s,60,2026-04-10 03:44:00+00:00,2026-04-10 03:44:00+00:00,0.997,1.0,yes,1.0,100.0,0.0030000000000000027,0.30000000000000027,True,0.0,71929.49,-0.2724816474564129,-4.532941015764624,3.486572869930704,5575.68,76621.92,False,False,True,127
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-90s,90,2026-04-10 03:43:30+00:00,2026-04-10 03:43:00+00:00,0.997,0.998,yes,0.998,99.8,0.0010000000000000009,0.10000000000000009,True,0.0018600000000000016,71931.45,0.7424285839996436,1.519733172117288,0.36563925280397314,23545.67,72807.95,True,True,True,127
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-2m,120,2026-04-10 03:43:00+00:00,2026-04-10 03:43:00+00:00,0.997,0.998,yes,0.998,99.8,0.0010000000000000009,0.10000000000000009,True,0.0018600000000000016,71931.45,0.7424285839996436,1.519733172117288,0.36563925280397314,23545.67,72807.95,True,True,True,127
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-3m,180,2026-04-10 03:42:00+00:00,2026-04-10 03:42:00+00:00,0.995,0.997,yes,0.997,99.7,0.0020000000000000018,0.20000000000000018,True,0.002790000000000002,71926.11,-5.002632635424664,3.0165044096031046,-3.0132961693463134,21374.47,54433.32,False,True,False,127
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-4m,240,2026-04-10 03:41:00+00:00,2026-04-10 03:41:00+00:00,0.974,0.976,yes,0.976,97.6,0.0020000000000000018,0.20000000000000018,True,0.022320000000000017,71962.11,5.782772427118665,4.628186587796179,-0.6475210711842649,17650.7,52428.66,True,True,False,127
KXBTC15M-26APR092345-45,2026-04-10 03:30:00+00:00,2026-04-10 03:45:00+00:00,yes,T-5m,300,2026-04-10 03:40:00+00:00,2026-04-10 03:40:00+00:00,0.9,0.909,yes,0.909,90.9,0.009000000000000008,0.9000000000000008,True,0.08462999999999997,71920.52,2.2390834944507887,-3.7902484565532912,-2.0045891468034593,8734.5,45491.73,True,False,False,127
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-60s,60,2026-04-10 03:59:00+00:00,2026-04-10 03:59:00+00:00,0.0,0.002,no,1.0,100.0,0.002,0.2,True,0.0,71882.19,1.559739410816885,1.767091988547076,1.750392133754719,30456.21,66502.12,False,False,False,128
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-90s,90,2026-04-10 03:58:30+00:00,2026-04-10 03:58:00+00:00,0.01,0.012,no,0.99,99.0,0.002,0.2,True,0.009300000000000008,71870.98,0.4786583762306229,-2.5066421844799347,1.3860087151540412,22218.33,44114.96,False,True,False,128
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-2m,120,2026-04-10 03:58:00+00:00,2026-04-10 03:58:00+00:00,0.01,0.012,no,0.99,99.0,0.002,0.2,True,0.009300000000000008,71870.98,0.4786583762306229,-2.5066421844799347,1.3860087151540412,22218.33,44114.96,False,True,False,128
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-3m,180,2026-04-10 03:57:00+00:00,2026-04-10 03:57:00+00:00,0.035,0.039,no,0.965,96.5,0.003999999999999997,0.3999999999999997,True,0.03255000000000002,71867.54,-0.2713251478492218,-0.2880215991163393,1.6560982547786374,14748.05,39395.7,True,True,False,128
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-4m,240,2026-04-10 03:56:00+00:00,2026-04-10 03:56:00+00:00,0.12,0.13,no,0.88,88.0,0.010000000000000009,1.0000000000000009,True,0.11159999999999999,71869.49,-2.7139061608860704,1.178664037888577,1.1536127980060762,7739.52,33355.23,True,False,False,128
KXBTC15M-26APR100000-00,2026-04-10 03:45:00+00:00,2026-04-10 04:00:00+00:00,no,T-5m,300,2026-04-10 03:55:00+00:00,2026-04-10 03:55:00+00:00,0.1,0.11,no,0.9,90.0,0.009999999999999995,0.9999999999999996,True,0.09299999999999997,71889.0,2.6979414525829526,4.6426418302036865,6.266356624453628,6925.15,28416.96,False,False,False,128
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-60s,60,2026-04-10 04:14:00+00:00,2026-04-10 04:14:00+00:00,0.934,0.948,yes,0.948,94.8,0.013999999999999901,1.3999999999999901,True,0.04836000000000004,71876.33,-2.023900667234013,-3.155814919313382,-8.925426470247633,23082.39,72105.39,False,False,False,129
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-90s,90,2026-04-10 04:13:30+00:00,2026-04-10 04:13:00+00:00,0.946,0.949,yes,0.949,94.89999999999999,0.0030000000000000027,0.30000000000000027,True,0.04743000000000004,71890.88,-3.034234564964766,-5.652596899773377,-8.772271173248525,15178.69,57993.05,False,False,False,129
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-2m,120,2026-04-10 04:13:00+00:00,2026-04-10 04:13:00+00:00,0.946,0.949,yes,0.949,94.89999999999999,0.0030000000000000027,0.30000000000000027,True,0.04743000000000004,71890.88,-3.034234564964766,-5.652596899773377,-8.772271173248525,15178.69,57993.05,False,False,False,129
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-3m,180,2026-04-10 04:12:00+00:00,2026-04-10 04:12:00+00:00,0.81,0.82,yes,0.82,82.0,0.009999999999999898,0.9999999999999898,True,0.16740000000000002,71912.7,1.9026684925593784,-3.86986252813748,-5.250833628906992,11782.7,55610.77,True,False,False,129
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-4m,240,2026-04-10 04:11:00+00:00,2026-04-10 04:11:00+00:00,0.95,0.955,yes,0.955,95.5,0.0050000000000000044,0.5000000000000004,True,0.04185000000000003,71899.02,-4.520965351220152,-7.640992856546847,-2.636336560063457,21518.33,55167.04,False,False,False,129
KXBTC15M-26APR100015-15,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,yes,T-5m,300,2026-04-10 04:10:00+00:00,2026-04-10 04:10:00+00:00,0.92,0.938,yes,0.938,93.8,0.017999999999999905,1.7999999999999905,True,0.057660000000000045,71931.54,-1.2510331448722933,-2.6323660384197645,-1.378898899190295,16706.83,43351.64,False,False,False,129
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-60s,60,2026-04-10 04:29:00+00:00,2026-04-10 04:29:00+00:00,0.942,0.953,yes,0.953,95.3,0.01100000000000001,1.100000000000001,True,0.043710000000000034,71878.0,-4.362435660331121,-6.809683932231803,-0.2754591751408242,32152.55,63651.58,False,False,False,130
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-90s,90,2026-04-10 04:28:30+00:00,2026-04-10 04:28:00+00:00,0.97,0.974,yes,0.974,97.39999999999999,0.0040000000000000036,0.40000000000000036,True,0.02418000000000002,71909.37,-3.4573243562463496,-2.7971837420237566,-1.7588493760334334,41443.59,67455.27,False,False,False,130
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-2m,120,2026-04-10 04:28:00+00:00,2026-04-10 04:28:00+00:00,0.97,0.974,yes,0.974,97.39999999999999,0.0040000000000000036,0.40000000000000036,True,0.02418000000000002,71909.37,-3.4573243562463496,-2.7971837420237566,-1.7588493760334334,41443.59,67455.27,False,False,False,130
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-3m,180,2026-04-10 04:27:00+00:00,2026-04-10 04:27:00+00:00,0.89,0.9,yes,0.9,90.0,0.010000000000000009,1.0000000000000009,True,0.09299999999999997,71934.24,1.0093569895475163,7.548694365246966,0.03336391692476681,26580.17,47748.3,True,True,True,130
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-4m,240,2026-04-10 04:26:00+00:00,2026-04-10 04:26:00+00:00,0.8,0.82,yes,0.82,82.0,0.019999999999999907,1.9999999999999907,True,0.16740000000000002,71926.98,-0.3489528425693056,0.6896358027752569,0.13486081043678766,33693.46,35980.81,False,True,True,130
KXBTC15M-26APR100030-30,2026-04-10 04:15:00+00:00,2026-04-10 04:30:00+00:00,yes,T-5m,300,2026-04-10 04:25:00+00:00,2026-04-10 04:25:00+00:00,0.38,0.4,no,0.62,62.0,0.020000000000000018,2.0000000000000018,False,-0.62,71929.49,6.8878705864983125,-0.6269636055267203,1.0414059675767362,25042.31,43612.81,False,True,False,130
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-60s,60,2026-04-10 04:44:00+00:00,2026-04-10 04:44:00+00:00,0.092,0.11,no,0.908,90.8,0.018000000000000002,1.8000000000000003,True,0.08555999999999997,71914.91,1.2613718162546306,3.1728103644201866,0.2642081036530186,42851.69,43363.77,False,False,False,131
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-90s,90,2026-04-10 04:43:30+00:00,2026-04-10 04:43:00+00:00,0.29,0.3,no,0.71,71.0,0.010000000000000009,1.0000000000000009,True,0.2697,71905.84,-0.06675352041574101,1.9195449176301338,-0.5993590612729527,28751.61,35372.42,True,False,True,131
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-2m,120,2026-04-10 04:43:00+00:00,2026-04-10 04:43:00+00:00,0.29,0.3,no,0.71,71.0,0.010000000000000009,1.0000000000000009,True,0.2697,71905.84,-0.06675352041574101,1.9195449176301338,-0.5993590612729527,28751.61,35372.42,True,False,True,131
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-3m,180,2026-04-10 04:42:00+00:00,2026-04-10 04:42:00+00:00,0.16,0.18,no,0.84,84.0,0.01999999999999999,1.9999999999999991,True,0.14880000000000002,71906.32,1.9779641991268804,-0.9302906386465803,-0.923338435797616,22477.23,40766.54,False,True,True,131
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-4m,240,2026-04-10 04:41:00+00:00,2026-04-10 04:41:00+00:00,0.27,0.28,no,0.73,73.0,0.010000000000000009,1.0000000000000009,True,0.2511,71892.1,0.008345847468671508,-2.510076811129691,1.3007293126654496,21167.07,37661.13,False,True,False,131
KXBTC15M-26APR100045-45,2026-04-10 04:30:00+00:00,2026-04-10 04:45:00+00:00,no,T-5m,300,2026-04-10 04:40:00+00:00,2026-04-10 04:40:00+00:00,0.4,0.41,no,0.6,60.0,0.009999999999999953,0.9999999999999953,True,0.372,71892.04,-2.9160231229374833,-2.9090723007385577,3.9004224785110786,28076.61,32909.82,True,True,False,131
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-60s,60,2026-04-10 04:59:00+00:00,2026-04-10 04:59:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,72125.99,6.338763850872731,3.880828333544528,1.5405974467408434,6858.24,92735.58,True,True,True,132
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-90s,90,2026-04-10 04:58:30+00:00,2026-04-10 04:58:00+00:00,0.997,0.998,yes,0.998,99.8,0.0010000000000000009,0.10000000000000009,True,0.0018600000000000016,72080.3,2.4645259520417184,-4.549796839992126,-8.30466115915196,5535.47,87827.84,True,False,False,132
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-2m,120,2026-04-10 04:58:00+00:00,2026-04-10 04:58:00+00:00,0.997,0.998,yes,0.998,99.8,0.0010000000000000009,0.10000000000000009,True,0.0018600000000000016,72080.3,2.4645259520417184,-4.549796839992126,-8.30466115915196,5535.47,87827.84,True,False,False,132
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-3m,180,2026-04-10 04:57:00+00:00,2026-04-10 04:57:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,72062.54,-4.919691958210626,-7.257864119029067,-9.391340224937927,2336.67,82516.37,False,False,False,132
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-4m,240,2026-04-10 04:56:00+00:00,2026-04-10 04:56:00+00:00,0.995,1.0,yes,1.0,100.0,0.0050000000000000044,0.5000000000000004,True,0.0,72098.01,-2.093932712097235,-5.849719594662739,15.178762678718094,20566.72,80278.39,False,False,True,132
KXBTC15M-26APR100100-00,2026-04-10 04:45:00+00:00,2026-04-10 05:00:00+00:00,yes,T-5m,300,2026-04-10 04:55:00+00:00,2026-04-10 04:55:00+00:00,0.988,0.99,yes,0.99,99.0,0.0020000000000000018,0.20000000000000018,True,0.009300000000000008,72113.11,-0.2454417174380108,-2.3804149935369168,24.48811076922297,12905.8,64050.7,False,False,True,132
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-60s,60,2026-04-10 05:14:00+00:00,2026-04-10 05:14:00+00:00,0.012,0.019,no,0.988,98.8,0.006999999999999999,0.7,True,0.011160000000000008,72072.97,2.7812886998490605,6.208675068462011,0.8256203739231971,21608.02,46919.39,False,False,False,133
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-90s,90,2026-04-10 05:13:30+00:00,2026-04-10 05:13:00+00:00,0.086,0.099,no,0.914,91.4,0.013000000000000012,1.3000000000000012,True,0.07997999999999997,72052.93,0.4038860780308795,3.183395807302425,-3.2326885021594087,16632.07,43242.73,False,False,True,133
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-2m,120,2026-04-10 05:13:00+00:00,2026-04-10 05:13:00+00:00,0.086,0.099,no,0.914,91.4,0.013000000000000012,1.3000000000000012,True,0.07997999999999997,72052.93,0.4038860780308795,3.183395807302425,-3.2326885021594087,16632.07,43242.73,False,False,True,133
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-3m,180,2026-04-10 05:12:00+00:00,2026-04-10 05:12:00+00:00,0.064,0.076,no,0.9359999999999999,93.6,0.011999999999999997,1.1999999999999997,True,0.05952000000000005,72050.02,3.02242522899121,-2.358915354069291,-8.37188649236209,25144.79,40266.14,False,True,True,133
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-4m,240,2026-04-10 05:11:00+00:00,2026-04-10 05:11:00+00:00,0.1,0.12,no,0.9,90.0,0.01999999999999999,1.9999999999999991,True,0.09299999999999997,72028.25,-0.24295432458742994,-6.656840958523258,-16.326606422194523,27264.26,38159.4,True,True,True,133
KXBTC15M-26APR100115-15,2026-04-10 05:00:00+00:00,2026-04-10 05:15:00+00:00,no,T-5m,300,2026-04-10 05:10:00+00:00,2026-04-10 05:10:00+00:00,0.33,0.35,no,0.6699999999999999,67.0,0.019999999999999962,1.9999999999999962,True,0.30690000000000006,72030.0,-5.136885082802634,-11.148185441792746,-14.15181705560209,15285.65,37686.59,True,True,True,133
