coin,series_ticker,market_ticker,close_time,result,window_label,window_seconds,cutoff_time,observed_ts,yes_price,favorite_side,favorite_price,winning_side,won,pnl_per_contract,ev_per_dollar_risked,tradeable,dried_up_by_window,favorite_price_cents,threshold_bucket_cents
SOL,KXSOL15M,KXSOL15M-26APR060830-30,2026-04-06 12:30:00+00:00,yes,T-60s,60,2026-04-06 12:29:00+00:00,2026-04-06 12:29:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-5m,300,2026-04-06 12:10:00+00:00,2026-04-06 12:10:00+00:00,0.08,no,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-4m,240,2026-04-06 12:11:00+00:00,2026-04-06 12:11:00+00:00,0.11,no,0.89,True,True,0.10229999999999997,0.11494382022471906,True,False,89.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-3m,180,2026-04-06 12:12:00+00:00,2026-04-06 12:12:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-2m,120,2026-04-06 12:13:00+00:00,2026-04-06 12:13:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-90s,90,2026-04-06 12:13:30+00:00,2026-04-06 12:13:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060815-15,2026-04-06 12:15:00+00:00,no,T-60s,60,2026-04-06 12:14:00+00:00,2026-04-06 12:14:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-5m,300,2026-04-06 11:55:00+00:00,2026-04-06 11:55:00+00:00,0.6,yes,0.6,False,False,-0.6,-1.0,True,False,60.0,
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-4m,240,2026-04-06 11:56:00+00:00,2026-04-06 11:56:00+00:00,0.09,no,0.91,True,True,0.08369999999999997,0.09197802197802193,True,False,91.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-3m,180,2026-04-06 11:57:00+00:00,2026-04-06 11:57:00+00:00,0.04,no,0.96,True,True,0.03720000000000003,0.038750000000000034,True,False,96.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-2m,120,2026-04-06 11:58:00+00:00,2026-04-06 11:58:00+00:00,0.02,no,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-90s,90,2026-04-06 11:58:30+00:00,2026-04-06 11:58:00+00:00,0.02,no,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060800-00,2026-04-06 12:00:00+00:00,no,T-60s,60,2026-04-06 11:59:00+00:00,2026-04-06 11:59:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-5m,300,2026-04-06 11:40:00+00:00,2026-04-06 11:40:00+00:00,0.27,no,0.73,True,True,0.2511,0.343972602739726,True,False,73.0,
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-4m,240,2026-04-06 11:41:00+00:00,2026-04-06 11:41:00+00:00,0.11,no,0.89,True,True,0.10229999999999997,0.11494382022471906,True,False,89.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-3m,180,2026-04-06 11:42:00+00:00,2026-04-06 11:42:00+00:00,0.09,no,0.91,True,True,0.08369999999999997,0.09197802197802193,True,False,91.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-2m,120,2026-04-06 11:43:00+00:00,2026-04-06 11:43:00+00:00,0.08,no,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-90s,90,2026-04-06 11:43:30+00:00,2026-04-06 11:43:00+00:00,0.08,no,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060745-45,2026-04-06 11:45:00+00:00,no,T-60s,60,2026-04-06 11:44:00+00:00,2026-04-06 11:44:00+00:00,0.05,no,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-5m,300,2026-04-06 11:25:00+00:00,2026-04-06 11:25:00+00:00,0.75,yes,0.75,True,True,0.23249999999999998,0.31,True,False,75.0,
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-4m,240,2026-04-06 11:26:00+00:00,2026-04-06 11:26:00+00:00,0.73,yes,0.73,True,True,0.2511,0.343972602739726,True,False,73.0,
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-3m,180,2026-04-06 11:27:00+00:00,2026-04-06 11:27:00+00:00,0.88,yes,0.88,True,True,0.11159999999999999,0.1268181818181818,True,False,88.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-2m,120,2026-04-06 11:28:00+00:00,2026-04-06 11:28:00+00:00,0.88,yes,0.88,True,True,0.11159999999999999,0.1268181818181818,True,False,88.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-90s,90,2026-04-06 11:28:30+00:00,2026-04-06 11:28:00+00:00,0.88,yes,0.88,True,True,0.11159999999999999,0.1268181818181818,True,False,88.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060730-30,2026-04-06 11:30:00+00:00,yes,T-60s,60,2026-04-06 11:29:00+00:00,2026-04-06 11:29:00+00:00,0.989,yes,0.989,True,True,0.010230000000000008,0.010343781597573315,True,False,98.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-5m,300,2026-04-06 11:10:00+00:00,2026-04-06 11:10:00+00:00,0.11,no,0.89,True,True,0.10229999999999997,0.11494382022471906,True,False,89.0,88.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-4m,240,2026-04-06 11:11:00+00:00,2026-04-06 11:11:00+00:00,0.03,no,0.97,True,True,0.027900000000000022,0.02876288659793817,True,False,97.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-3m,180,2026-04-06 11:12:00+00:00,2026-04-06 11:12:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-2m,120,2026-04-06 11:13:00+00:00,2026-04-06 11:13:00+00:00,0.001,no,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-90s,90,2026-04-06 11:13:30+00:00,2026-04-06 11:13:00+00:00,0.001,no,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060715-15,2026-04-06 11:15:00+00:00,no,T-60s,60,2026-04-06 11:14:00+00:00,2026-04-06 11:14:00+00:00,0.001,no,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-5m,300,2026-04-06 10:55:00+00:00,2026-04-06 10:55:00+00:00,0.03,no,0.97,True,True,0.027900000000000022,0.02876288659793817,True,False,97.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-4m,240,2026-04-06 10:56:00+00:00,2026-04-06 10:56:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-3m,180,2026-04-06 10:57:00+00:00,2026-04-06 10:57:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-2m,120,2026-04-06 10:58:00+00:00,2026-04-06 10:58:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-90s,90,2026-04-06 10:58:30+00:00,2026-04-06 10:58:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060700-00,2026-04-06 11:00:00+00:00,no,T-60s,60,2026-04-06 10:59:00+00:00,2026-04-06 10:59:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-5m,300,2026-04-06 10:40:00+00:00,2026-04-06 10:40:00+00:00,0.979,yes,0.979,True,True,0.019530000000000016,0.019948927477017382,True,False,97.89999999999999,96.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-4m,240,2026-04-06 10:41:00+00:00,2026-04-06 10:41:00+00:00,0.98,yes,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-3m,180,2026-04-06 10:42:00+00:00,2026-04-06 10:42:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-2m,120,2026-04-06 10:43:00+00:00,2026-04-06 10:43:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-90s,90,2026-04-06 10:43:30+00:00,2026-04-06 10:43:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060645-45,2026-04-06 10:45:00+00:00,yes,T-60s,60,2026-04-06 10:44:00+00:00,2026-04-06 10:44:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-5m,300,2026-04-06 10:25:00+00:00,2026-04-06 10:25:00+00:00,0.49,no,0.51,False,False,-0.51,-1.0,True,False,51.0,
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-4m,240,2026-04-06 10:26:00+00:00,2026-04-06 10:26:00+00:00,0.22,no,0.78,False,False,-0.78,-1.0,True,False,78.0,
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-3m,180,2026-04-06 10:27:00+00:00,2026-04-06 10:27:00+00:00,0.09,no,0.91,False,False,-0.91,-1.0,True,False,91.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-2m,120,2026-04-06 10:28:00+00:00,2026-04-06 10:28:00+00:00,0.44,no,0.56,False,False,-0.56,-1.0,True,False,56.00000000000001,
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-90s,90,2026-04-06 10:28:30+00:00,2026-04-06 10:28:00+00:00,0.44,no,0.56,False,False,-0.56,-1.0,True,False,56.00000000000001,
SOL,KXSOL15M,KXSOL15M-26APR060630-30,2026-04-06 10:30:00+00:00,yes,T-60s,60,2026-04-06 10:29:00+00:00,2026-04-06 10:29:00+00:00,0.62,yes,0.62,True,True,0.3534,0.57,True,False,62.0,
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-5m,300,2026-04-06 10:10:00+00:00,2026-04-06 10:10:00+00:00,0.95,yes,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-4m,240,2026-04-06 10:11:00+00:00,2026-04-06 10:11:00+00:00,0.98,yes,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-3m,180,2026-04-06 10:12:00+00:00,2026-04-06 10:12:00+00:00,0.989,yes,0.989,True,True,0.010230000000000008,0.010343781597573315,True,False,98.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-2m,120,2026-04-06 10:13:00+00:00,2026-04-06 10:13:00+00:00,0.989,yes,0.989,True,True,0.010230000000000008,0.010343781597573315,True,False,98.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-90s,90,2026-04-06 10:13:30+00:00,2026-04-06 10:13:00+00:00,0.989,yes,0.989,True,True,0.010230000000000008,0.010343781597573315,True,False,98.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060615-15,2026-04-06 10:15:00+00:00,yes,T-60s,60,2026-04-06 10:14:00+00:00,2026-04-06 10:14:00+00:00,0.997,yes,0.997,True,True,0.002790000000000002,0.002798395185556672,False,True,99.7,98.0
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-5m,300,2026-04-06 09:55:00+00:00,2026-04-06 09:55:00+00:00,0.19,no,0.81,True,True,0.17669999999999994,0.21814814814814806,True,False,81.0,
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-4m,240,2026-04-06 09:56:00+00:00,2026-04-06 09:56:00+00:00,0.27,no,0.73,True,True,0.2511,0.343972602739726,True,False,73.0,
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-3m,180,2026-04-06 09:57:00+00:00,2026-04-06 09:57:00+00:00,0.34,no,0.6599999999999999,True,True,0.31620000000000004,0.4790909090909092,True,False,65.99999999999999,
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-2m,120,2026-04-06 09:58:00+00:00,2026-04-06 09:58:00+00:00,0.051,no,0.949,True,True,0.04743000000000004,0.04997892518440468,True,False,94.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-90s,90,2026-04-06 09:58:30+00:00,2026-04-06 09:58:00+00:00,0.051,no,0.949,True,True,0.04743000000000004,0.04997892518440468,True,False,94.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060600-00,2026-04-06 10:00:00+00:00,no,T-60s,60,2026-04-06 09:59:00+00:00,2026-04-06 09:59:00+00:00,0.1,no,0.9,True,True,0.09299999999999997,0.1033333333333333,True,False,90.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-5m,300,2026-04-06 09:40:00+00:00,2026-04-06 09:40:00+00:00,0.16,no,0.84,True,True,0.14880000000000002,0.17714285714285716,True,False,84.0,
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-4m,240,2026-04-06 09:41:00+00:00,2026-04-06 09:41:00+00:00,0.17,no,0.83,True,True,0.15810000000000002,0.1904819277108434,True,False,83.0,
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-3m,180,2026-04-06 09:42:00+00:00,2026-04-06 09:42:00+00:00,0.26,no,0.74,True,True,0.2418,0.32675675675675675,True,False,74.0,
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-2m,120,2026-04-06 09:43:00+00:00,2026-04-06 09:43:00+00:00,0.24,no,0.76,True,True,0.22319999999999998,0.29368421052631577,True,False,76.0,
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-90s,90,2026-04-06 09:43:30+00:00,2026-04-06 09:43:00+00:00,0.24,no,0.76,True,True,0.22319999999999998,0.29368421052631577,True,False,76.0,
SOL,KXSOL15M,KXSOL15M-26APR060545-45,2026-04-06 09:45:00+00:00,no,T-60s,60,2026-04-06 09:44:00+00:00,2026-04-06 09:44:00+00:00,0.011,no,0.989,True,True,0.010230000000000008,0.010343781597573315,True,False,98.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-5m,300,2026-04-06 09:25:00+00:00,2026-04-06 09:25:00+00:00,0.95,yes,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-4m,240,2026-04-06 09:26:00+00:00,2026-04-06 09:26:00+00:00,0.84,yes,0.84,True,True,0.14880000000000002,0.17714285714285716,True,False,84.0,
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-3m,180,2026-04-06 09:27:00+00:00,2026-04-06 09:27:00+00:00,0.63,yes,0.63,True,True,0.34409999999999996,0.5461904761904761,True,False,63.0,
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-2m,120,2026-04-06 09:28:00+00:00,2026-04-06 09:28:00+00:00,0.959,yes,0.959,True,True,0.03813000000000003,0.03976016684045885,True,False,95.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-90s,90,2026-04-06 09:28:30+00:00,2026-04-06 09:28:00+00:00,0.959,yes,0.959,True,True,0.03813000000000003,0.03976016684045885,True,False,95.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060530-30,2026-04-06 09:30:00+00:00,yes,T-60s,60,2026-04-06 09:29:00+00:00,2026-04-06 09:29:00+00:00,0.994,yes,0.994,True,True,0.005580000000000004,0.005613682092555337,False,True,99.4,98.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-5m,300,2026-04-06 09:10:00+00:00,2026-04-06 09:10:00+00:00,0.928,yes,0.928,True,True,0.06695999999999995,0.07215517241379305,True,False,92.80000000000001,92.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-4m,240,2026-04-06 09:11:00+00:00,2026-04-06 09:11:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-3m,180,2026-04-06 09:12:00+00:00,2026-04-06 09:12:00+00:00,0.995,yes,0.995,True,True,0.004650000000000004,0.004673366834170858,False,True,99.5,98.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-2m,120,2026-04-06 09:13:00+00:00,2026-04-06 09:13:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-90s,90,2026-04-06 09:13:30+00:00,2026-04-06 09:13:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060515-15,2026-04-06 09:15:00+00:00,yes,T-60s,60,2026-04-06 09:14:00+00:00,2026-04-06 09:13:00+00:00,0.999,yes,0.999,True,True,0.0009300000000000008,0.0009309309309309318,False,True,99.9,98.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-5m,300,2026-04-06 08:55:00+00:00,2026-04-06 08:55:00+00:00,0.08,no,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-4m,240,2026-04-06 08:56:00+00:00,2026-04-06 08:56:00+00:00,0.04,no,0.96,True,True,0.03720000000000003,0.038750000000000034,True,False,96.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-3m,180,2026-04-06 08:57:00+00:00,2026-04-06 08:57:00+00:00,0.051,no,0.949,True,True,0.04743000000000004,0.04997892518440468,True,False,94.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-2m,120,2026-04-06 08:58:00+00:00,2026-04-06 08:58:00+00:00,0.02,no,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-90s,90,2026-04-06 08:58:30+00:00,2026-04-06 08:58:00+00:00,0.02,no,0.98,True,True,0.018600000000000016,0.01897959183673471,True,False,98.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060500-00,2026-04-06 09:00:00+00:00,no,T-60s,60,2026-04-06 08:59:00+00:00,2026-04-06 08:59:00+00:00,0.01,no,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-5m,300,2026-04-06 08:40:00+00:00,2026-04-06 08:40:00+00:00,0.85,yes,0.85,True,True,0.1395,0.16411764705882356,True,False,85.0,
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-4m,240,2026-04-06 08:41:00+00:00,2026-04-06 08:41:00+00:00,0.92,yes,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-3m,180,2026-04-06 08:42:00+00:00,2026-04-06 08:42:00+00:00,0.969,yes,0.969,True,True,0.028830000000000022,0.029752321981424173,True,False,96.89999999999999,96.0
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-2m,120,2026-04-06 08:43:00+00:00,2026-04-06 08:43:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-90s,90,2026-04-06 08:43:30+00:00,2026-04-06 08:43:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060445-45,2026-04-06 08:45:00+00:00,yes,T-60s,60,2026-04-06 08:44:00+00:00,2026-04-06 08:44:00+00:00,0.993,yes,0.993,True,True,0.006510000000000005,0.006555891238670701,False,True,99.3,98.0
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-5m,300,2026-04-06 08:25:00+00:00,2026-04-06 08:25:00+00:00,0.8,yes,0.8,True,True,0.18599999999999994,0.23249999999999993,True,False,80.0,
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-4m,240,2026-04-06 08:26:00+00:00,2026-04-06 08:26:00+00:00,0.9,yes,0.9,True,True,0.09299999999999997,0.1033333333333333,True,False,90.0,90.0
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-3m,180,2026-04-06 08:27:00+00:00,2026-04-06 08:27:00+00:00,0.95,yes,0.95,True,True,0.04650000000000004,0.04894736842105268,True,False,95.0,94.0
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-2m,120,2026-04-06 08:28:00+00:00,2026-04-06 08:28:00+00:00,0.96,yes,0.96,True,True,0.03720000000000003,0.038750000000000034,True,False,96.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-90s,90,2026-04-06 08:28:30+00:00,2026-04-06 08:28:00+00:00,0.96,yes,0.96,True,True,0.03720000000000003,0.038750000000000034,True,False,96.0,96.0
SOL,KXSOL15M,KXSOL15M-26APR060430-30,2026-04-06 08:30:00+00:00,yes,T-60s,60,2026-04-06 08:29:00+00:00,2026-04-06 08:29:00+00:00,0.92,yes,0.92,True,True,0.07439999999999995,0.08086956521739125,True,False,92.0,92.0
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-5m,300,2026-04-06 08:10:00+00:00,2026-04-06 08:10:00+00:00,0.76,yes,0.76,True,True,0.22319999999999998,0.29368421052631577,True,False,76.0,
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-4m,240,2026-04-06 08:11:00+00:00,2026-04-06 08:11:00+00:00,0.82,yes,0.82,True,True,0.16740000000000002,0.20414634146341468,True,False,82.0,
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-3m,180,2026-04-06 08:12:00+00:00,2026-04-06 08:12:00+00:00,0.909,yes,0.909,True,True,0.08462999999999997,0.09310231023102307,True,False,90.9,90.0
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-2m,120,2026-04-06 08:13:00+00:00,2026-04-06 08:13:00+00:00,0.959,yes,0.959,True,True,0.03813000000000003,0.03976016684045885,True,False,95.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-90s,90,2026-04-06 08:13:30+00:00,2026-04-06 08:13:00+00:00,0.959,yes,0.959,True,True,0.03813000000000003,0.03976016684045885,True,False,95.89999999999999,94.0
SOL,KXSOL15M,KXSOL15M-26APR060415-15,2026-04-06 08:15:00+00:00,yes,T-60s,60,2026-04-06 08:14:00+00:00,2026-04-06 08:14:00+00:00,0.99,yes,0.99,True,True,0.009300000000000008,0.009393939393939402,False,True,99.0,98.0
SOL,KXSOL15M,KXSOL15M-26APR060400-00,2026-04-06 08:00:00+00:00,yes,T-5m,300,2026-04-06 07:55:00+00:00,2026-04-06 07:55:00+00:00,0.979,yes,0.979,True,True,0.019530000000000016,0.019948927477017382,True,False,97.89999999999999,96.0
